,ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
4620,231501268,2023/02/21 10:25:00+00,300 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
4621,231501270,2023/02/21 10:26:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
4622,231501269,2023/02/21 10:26:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
4623,230900733,2023/02/21 10:26:00+00,200 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.049465,-76.152317,1,25
4624,230100536,2023/02/21 10:27:00+00,800 CROUSE AVE S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,10,43.04007083343953,-76.13670371296793,1,25
4625,231501272,2023/02/21 10:27:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,60
4626,231501271,2023/02/21 10:27:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,25
4627,231501273,2023/02/21 10:27:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Third Notice,Tuesday,10,43.0492047,-76.1481375,1,60
4628,231501274,2023/02/21 10:29:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
4629,231501276,2023/02/21 10:29:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
4630,231501275,2023/02/21 10:29:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,60
4631,230100537,2023/02/21 10:30:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,10,43.041511,-76.13648,1,25
4632,231501277,2023/02/21 10:30:00+00,300 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.0492047,-76.1481375,1,25
4633,230100538,2023/02/21 10:33:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.041511,-76.13648,1,25
4634,231300911,2023/02/21 10:32:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.055433,-76.137463,1,60
4635,231300912,2023/02/21 10:34:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,10,43.055433,-76.137463,1,60
4636,231300913,2023/02/21 10:34:00+00,300 GREEN ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.055433,-76.137463,1,25
4637,230100539,2023/02/21 10:34:00+00,100 MARSHALL ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Tuesday,10,43.041511,-76.13648,1,100
4638,230900734,2023/02/21 10:34:00+00,300 SALINA ST S,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Tuesday,10,43.048561,-76.152329,1,100
4639,230900735,2023/02/21 10:34:00+00,300 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.048561,-76.152329,1,25
4640,230900737,2023/02/21 10:36:00+00,300 SALINA ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.048561,-76.152329,1,25
4641,230900736,2023/02/21 10:36:00+00,300 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.048561,-76.152329,1,25
4642,230900738,2023/02/21 10:36:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,10,43.048561,-76.152329,1,25
4643,230100540,2023/02/21 10:43:00+00,900 WALNUT AVE,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,10,43.041035,-76.1324993,1,25
4644,231501281,2023/02/21 10:46:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,10,43.047958,-76.147246,1,25
4645,231501282,2023/02/21 10:50:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.047056,-76.148524,1,25
4646,231300918,2023/02/21 10:52:00+00,100 JOHN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.061265,-76.149216,1,25
4647,231300919,2023/02/21 10:53:00+00,100 JOHN ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,10,43.061265,-76.149216,1,25
4648,231300920,2023/02/21 10:54:00+00,100 JOHN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,10,43.061265,-76.149216,1,60
4649,231501283,2023/02/21 10:52:00+00,300 ONONDAGA ST E,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Tuesday,10,43.047056,-76.148524,1,25
4650,408070D,2023/02/12 00:38:00+00,300 JEFFERSON ST W,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Sunday,0,43.04755,-76.155721,1,100
4651,231501284,2023/02/21 10:53:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.047056,-76.148524,1,25
4652,231300922,2023/02/21 10:57:00+00,100 JOHN ST,LEFT WHEELS TO CURB/ALL CO15-301,Third Notice,Tuesday,10,43.061265,-76.149216,1,25
4653,231300921,2023/02/21 10:55:00+00,100 JOHN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,10,43.061265,-76.149216,1,60
4654,231501285,2023/02/21 10:56:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,10,43.0482461,-76.1495403,1,25
4655,408071D,2023/02/12 00:40:00+00,300 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Sunday,0,43.04755,-76.155721,1,25
4656,408073D,2023/02/12 00:44:00+00,200 JEFFERSON ST W,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4657,408074D,2023/02/12 00:45:00+00,200 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4658,408075D,2023/02/12 00:47:00+00,200 JEFFERSON ST W,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4659,408076D,2023/02/12 00:49:00+00,200 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4660,408085D,2023/02/16 11:29:00+00,400 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,11,43.046903,-76.150912,1,25
4661,408084D,2023/02/16 11:28:00+00,400 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.046903,-76.150912,1,25
4662,230900740,2023/02/21 11:29:00+00,100 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.049448,-76.151561,1,25
4663,408472D,2023/02/15 09:15:00+00,300 ONONDAGA ST E,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Wednesday,9,43.047056,-76.148524,1,100
4664,230900741,2023/02/21 11:29:00+00,100 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.049448,-76.151561,1,25
4665,230900742,2023/02/21 11:30:00+00,100 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,11,43.049448,-76.151561,1,25
4666,230900744,2023/02/21 11:31:00+00,100 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,11,43.049448,-76.151561,1,25
4667,230900743,2023/02/21 11:30:00+00,100 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.049448,-76.151561,1,25
4668,387277D,2023/02/19 00:52:00+00,200 BANK ALLEY,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Paid In Full,Sunday,0,43.048555,-76.15158,1,60
4669,387276D,2023/02/19 00:56:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.048555,-76.15158,1,25
4670,387275D,2023/02/19 12:54:00+00,200 BANK ALLEY,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Sunday,12,43.048555,-76.15158,1,25
4671,230100542,2023/02/21 13:55:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,13,43.045248,-76.134196,1,25
4672,230100541,2023/02/21 13:54:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,13,43.045248,-76.134196,1,25
4673,230900746,2023/02/21 13:57:00+00,200 WOODBINE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,13,43.066052,-76.10994,1,60
4674,230900745,2023/02/21 13:57:00+00,200 WOODBINE AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Tuesday,13,43.066052,-76.10994,1,60
4675,230100543,2023/02/21 13:59:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.04245675,-76.1331655,1,60
4676,230100545,2023/02/21 14:01:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.04245675,-76.1331655,1,60
4677,230100544,2023/02/21 14:00:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,14,43.04245675,-76.1331655,1,60
4678,230100547,2023/02/21 14:02:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,14,43.04245675,-76.1331655,1,60
4679,230100546,2023/02/21 14:01:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,14,43.04245675,-76.1331655,1,60
4680,230100548,2023/02/21 14:03:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,14,43.04245675,-76.1331655,1,60
4681,230100550,2023/02/21 14:04:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,14,43.04245675,-76.1331655,1,60
4682,230100552,2023/02/21 14:07:00+00,100 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0422531,-76.1328252,1,25
4683,230100551,2023/02/21 14:06:00+00,100 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.0422531,-76.1328252,1,60
4684,230100549,2023/02/21 14:04:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.04245675,-76.1331655,1,60
4685,230100553,2023/02/21 14:09:00+00,800 WALNUT AVE,NO PRKNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0421053,-76.1324459,1,25
4686,230100554,2023/02/21 14:11:00+00,800 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0421053,-76.1324459,1,25
4687,230100557,2023/02/21 14:15:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,14,43.0414205,-76.13319862251035,1,25
4688,230100558,2023/02/21 14:16:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,14,43.0414205,-76.13319862251035,1,25
4689,230100555,2023/02/21 14:12:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0414205,-76.13319862251035,1,25
4690,230100556,2023/02/21 14:14:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0414205,-76.13319862251035,1,25
4691,230100559,2023/02/21 14:17:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,14,43.0414205,-76.13319862251035,1,25
4692,230100560,2023/02/21 14:19:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0414205,-76.13319862251035,1,25
4693,230100561,2023/02/21 14:20:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,14,43.0414205,-76.13319862251035,1,25
4694,395071D,2023/02/20 11:31:00+00,400 ULSTER ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Monday,11,43.048615,-76.184425,1,60
4695,409258D,2023/02/21 10:05:00+00,700 MARYLAND AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.038331,-76.1207114,1,25
4696,384565D,2023/02/17 13:23:00+00,400 MONTGOMERY ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.046942,-76.149107,1,25
4697,408077D,2023/02/12 00:51:00+00,200 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4698,23501150,2023/02/22 09:13:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.0484055,-76.1374615,1,60
4699,23501151,2023/02/22 09:14:00+00,900 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.0484055,-76.1374615,1,25
4700,408078D,2023/02/12 00:53:00+00,200 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4701,23501152,2023/02/22 09:14:00+00,900 FAYETTE ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,9,43.0484055,-76.1374615,1,25
4702,408079D,2023/02/12 00:55:00+00,200 JEFFERSON ST W,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Sunday,0,43.0468838,-76.1551802,1,25
4703,408080D,2023/02/12 00:56:00+00,200 JEFFERSON ST W,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,0,43.0468838,-76.1551802,1,25
4704,23501154,2023/02/22 09:25:00+00,400 CROUSE AVE S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Wednesday,9,43.046742,-76.136672,1,25
4705,231501288,2023/02/22 09:26:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,9,43.0482461,-76.1495403,1,25
4706,23501153,2023/02/22 09:17:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Void Approved,Wednesday,9,43.0484055,-76.1374615,1,0
4707,374427D,2023/02/15 11:09:00+00,511 STATE ST S,MISC,Paid In Full,Wednesday,11,0.0,0.0,1,25
4708,374430D,2023/02/15 14:41:00+00,401 MONTGOMERY ST,MISC,Second Notice,Wednesday,14,43.0466396,-76.1483142,1,25
4709,230100563,2023/02/22 09:31:00+00,900 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.0340951,-76.1243649,1,60
4710,231501289,2023/02/22 09:31:00+00,100 JEFFERSON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,9,43.046948,-76.151286,1,25
4711,23501155,2023/02/22 09:34:00+00,600 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.044079,-76.136703,1,25
4712,23501156,2023/02/22 09:36:00+00,600 CROUSE AVE S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.044079,-76.136703,1,25
4713,231501291,2023/02/22 09:40:00+00,100 WARREN ST S,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.050764,-76.150873,1,25
4714,231501290,2023/02/22 09:36:00+00,300 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.048532949999995,-76.15107612442631,1,25
4715,231501292,2023/02/22 09:40:00+00,100 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.050764,-76.150873,1,25
4716,230100564,2023/02/22 09:40:00+00,500 COMSTOCK AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.041428,-76.130383,1,25
4717,230100565,2023/02/22 09:42:00+00,500 COMSTOCK AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Wednesday,9,43.041428,-76.130383,1,25
4718,231501296,2023/02/22 09:44:00+00,200 WATER ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,9,43.050425,-76.150598,1,25
4719,231501293,2023/02/22 09:42:00+00,100 WARREN ST S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,9,43.050764,-76.150873,1,25
4720,231501294,2023/02/22 09:43:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Wednesday,9,43.050425,-76.150598,1,0
4721,231501295,2023/02/22 09:44:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.050425,-76.150598,1,25
4722,23501157,2023/02/22 09:46:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,9,43.0424911,-76.1368164,1,25
4723,23501158,2023/02/22 09:47:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,9,43.0424911,-76.1368164,1,25
4724,23501159,2023/02/22 09:48:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Adjudication Pending ,Wednesday,9,43.0424911,-76.1368164,1,25
4725,230100567,2023/02/22 09:48:00+00,1100 MADISON ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,9,43.045212,-76.130468,1,25
4726,230100568,2023/02/22 09:54:00+00,100 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,9,43.0422531,-76.1328252,1,25
4727,230100569,2023/02/22 09:58:00+00,700 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,9,43.04403,-76.132275,1,25
4728,231501299,2023/02/22 09:55:00+00,100 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.050764,-76.150873,1,25
4729,23501160,2023/02/22 09:58:00+00,700 IRVING AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.0424791,-76.1383985,1,25
4730,230100570,2023/02/22 10:01:00+00,800 WALNUT AVE,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,10,43.0421053,-76.1324459,1,25
4731,23501161,2023/02/22 10:03:00+00,700 IRVING AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
4732,231501300,2023/02/22 10:02:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
4733,397366D,2023/02/14 03:23:00+00,200 TENNYSON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,3,43.047339,-76.181346,1,60
4734,231501302,2023/02/22 10:04:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,10,43.048555,-76.15158,1,25
4735,231501301,2023/02/22 10:03:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,10,43.048555,-76.15158,1,25
4736,231501303,2023/02/22 10:05:00+00,200 BANK ALLEY,PRKD 12 IN FROM CURB/ALL CO15-301,Third Notice,Wednesday,10,43.048555,-76.15158,1,25
4737,230100571,2023/02/22 10:04:00+00,900 WALNUT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,10,43.041035,-76.1324993,1,25
4738,231501304,2023/02/22 10:05:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,10,43.048555,-76.15158,1,25
4739,230900747,2023/02/22 10:04:00+00,200 JEFFERSON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0468838,-76.1551802,1,25
4740,23501162,2023/02/22 10:06:00+00,700 IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0424791,-76.1383985,1,25
4741,231501306,2023/02/22 10:08:00+00,200 BANK ALLEY,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
4742,23501163,2023/02/22 10:06:00+00,700 IRVING AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
4743,231501305,2023/02/22 10:07:00+00,200 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.048555,-76.15158,1,25
4744,23501164,2023/02/22 10:08:00+00,700 IRVING AVE,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0424791,-76.1383985,1,25
4745,230900748,2023/02/22 10:08:00+00,200 JEFFERSON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0468838,-76.1551802,1,25
4746,230100572,2023/02/22 10:08:00+00,900 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.041035,-76.1324993,1,25
4747,230900749,2023/02/22 10:08:00+00,200 JEFFERSON ST W,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Wednesday,10,43.0468838,-76.1551802,1,25
4748,231501307,2023/02/22 10:10:00+00,100 WASHINGTON ST E,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,10,43.0493828,-76.1518326,1,100
4749,230100573,2023/02/22 10:11:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,60
4750,230900750,2023/02/22 10:11:00+00,200 JEFFERSON ST W,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,10,43.0468838,-76.1551802,1,25
4751,230100574,2023/02/22 10:11:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,25
4752,230100575,2023/02/22 10:12:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,60
4753,230100576,2023/02/22 10:12:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,25
4754,23501166,2023/02/22 10:16:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
4755,230900753,2023/02/22 10:15:00+00,200 JEFFERSON ST W,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Wednesday,10,43.0468838,-76.1551802,1,100
4756,230100577,2023/02/22 10:16:00+00,300 WALNUT PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0414205,-76.13319862251035,1,25
4757,230100578,2023/02/22 10:18:00+00,300 WALNUT PL,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0414205,-76.13319862251035,1,25
4758,23501167,2023/02/22 10:20:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0424791,-76.1383985,1,25
4759,231300931,2023/02/22 10:19:00+00,200 GENESEE PK DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,10,43.0482071,-76.1096112,1,60
4760,231300934,2023/02/22 10:20:00+00,200 GENESEE PK DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.0482071,-76.1096112,1,60
4761,231300932,2023/02/22 10:20:00+00,200 GENESEE PK DR,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0482071,-76.1096112,1,25
4762,231300933,2023/02/22 10:20:00+00,200 GENESEE PK DR,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0482071,-76.1096112,1,25
4763,230900757,2023/02/22 10:22:00+00,200 JEFFERSON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0468838,-76.1551802,1,25
4764,231501311,2023/02/22 10:23:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.047958,-76.147246,1,25
4765,231501312,2023/02/22 10:24:00+00,400 GENESEE ST E,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Wednesday,10,43.047958,-76.147246,1,100
4766,231501313,2023/02/22 10:27:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Approved,Wednesday,10,43.047056,-76.148524,1,0
4767,230900758,2023/02/22 10:29:00+00, CITY LOT 21,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Wednesday,10,43.0481221,-76.1474244,1,25
4768,230900759,2023/02/22 10:31:00+00, CITY LOT 21,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Wednesday,10,43.0481221,-76.1474244,1,25
4769,231501314,2023/02/22 10:31:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0482461,-76.1495403,1,25
4770,231501316,2023/02/22 10:34:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,10,43.0482461,-76.1495403,1,25
4771,231501315,2023/02/22 10:33:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.0482461,-76.1495403,1,25
4772,231501317,2023/02/22 10:35:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,10,43.0482461,-76.1495403,1,100
